-3.00,-3.50,0.00,0.00,5.00,2.07,4.56
-7.00,0.50,0.00,0.00,6.10,6.07,0.56
3.50,-2.00,0.00,0.00,5.38,4.43,3.06
-7.00,4.50,0.00,0.00,6.98,6.07,3.44
-5.50,-2.00,0.00,0.00,5.50,4.57,3.06
4.00,-1.50,0.00,0.00,5.55,4.93,2.56
3.00,-2.50,0.00,0.00,5.30,3.93,3.56
-5.00,-2.50,0.00,0.00,5.40,4.07,3.56
-6.00,-1.50,0.00,0.00,5.68,5.07,2.56
1.50,-3.50,0.00,0.00,5.16,2.43,4.56
5.00,0.00,0.00,0.00,6.02,5.93,1.06
5.50,2.50,0.00,0.00,6.59,6.43,1.44
-3.50,-3.50,0.00,0.00,5.23,2.57,4.56
5.50,2.00,0.00,0.00,6.50,6.43,0.94
5.50,3.00,0.00,0.00,6.72,6.43,1.94
4.50,-1.00,0.00,0.00,5.81,5.43,2.06
2.50,-3.00,0.00,0.00,5.31,3.43,4.06
-7.00,0.00,0.00,0.00,6.16,6.07,1.06
-4.50,-3.00,0.00,0.00,5.40,3.57,4.06
-6.50,-1.00,0.00,0.00,5.94,5.57,2.06
5.50,3.50,0.00,0.00,6.88,6.43,2.44
5.50,1.50,0.00,0.00,6.45,6.43,0.44
0.50,-4.00,0.00,0.00,5.26,1.43,5.06
5.50,1.00,0.00,0.00,6.43,6.43,0.06
5.50,4.00,0.00,0.00,7.07,6.43,2.94
-2.50,-4.00,0.00,0.00,5.29,1.57,5.06
2.00,-3.50,0.00,0.00,5.42,2.93,4.56
-4.00,-3.50,0.00,0.00,5.49,3.07,4.56
4.00,-2.00,0.00,0.00,5.80,4.93,3.06
3.50,-2.50,0.00,0.00,5.68,4.43,3.56
-7.00,-0.50,0.00,0.00,6.27,6.07,1.56
-6.00,-2.00,0.00,0.00,5.92,5.07,3.06
-5.50,-2.50,0.00,0.00,5.79,4.57,3.56
1.00,-4.00,0.00,0.00,5.41,1.93,5.06
5.50,0.50,0.00,0.00,6.45,6.43,0.56
3.00,-3.00,0.00,0.00,5.65,3.93,4.06
-3.00,-4.00,0.00,0.00,5.46,2.07,5.06
5.50,4.50,0.00,0.00,7.29,6.43,3.44
-5.00,-3.00,0.00,0.00,5.75,4.07,4.06
-6.50,-1.50,0.00,0.00,6.13,5.57,2.56
5.00,-1.00,0.00,0.00,6.28,5.93,2.06
2.50,-3.50,0.00,0.00,5.70,3.43,4.56
5.50,0.00,0.00,0.00,6.52,6.43,1.06
-4.50,-3.50,0.00,0.00,5.79,3.57,4.56
-7.00,-1.00,0.00,0.00,6.41,6.07,2.06
